     1.28890     0.928735
     1.30085     0.888889
     1.31291     0.943099
     1.32509     0.955882
     1.33737     0.966746
     1.34977     0.972695
     1.36229     0.977776
     1.37492     0.981827
     1.38766     0.985015
     1.40053     0.987990
     1.41352     0.990192
     1.42662     0.992303
     1.43985     0.994027
     1.45320     0.995550
     1.46667     0.996908
     1.48027     0.997992
     1.49399     0.999018
     1.50785     0.999738
     1.52182      1.00038
     1.53593      1.00080
     1.55018      1.00108
     1.56455      1.00126
     1.57905      1.00122
     1.59369      1.00113
     1.60847      1.00082
     1.62338      1.00041
     1.63843     0.999838
     1.65362     0.999084
     1.66896     0.998234
     1.68443     0.997064
     1.70005     0.995798
     1.71581     0.994160
     1.73172     0.992238
     1.74777     0.989925
     1.76398     0.986762
     1.78033     0.983249
     1.79684     0.977065
     1.81350     0.961446
     1.83031     0.922623
     1.84728     0.944088
     1.86441     0.976665
     1.88169     0.993037
     1.89914      1.00059
     1.91675      1.00516
     1.93452      1.00951
     1.95246      1.01287
     1.97056      1.01586
     1.98883      1.01848
     2.00727      1.02076
     2.02588      1.02296
     2.04466      1.02479
     2.06362      1.02654
     2.08275      1.02805
     2.10206      1.02942
     2.12155      1.03069
     2.14122      1.03179
     2.16107      1.03285
     2.18111      1.03374
     2.20133      1.03459
     2.22174      1.03535
     2.24234      1.03603
     2.26313      1.03666
     2.28411      1.03719
     2.30529      1.03771
     2.32666      1.03813
     2.34823      1.03852
     2.37001      1.03885
     2.39198      1.03914
     2.41416      1.03940
     2.43654      1.03959
     2.45913      1.03978
     2.48193      1.03990
     2.50494      1.03999
     2.52817      1.04006
     2.55161      1.04009
     2.57526      1.04011
     2.59914      1.04007
     2.62324      1.04003
     2.64756      1.03995
     2.67211      1.03985
     2.69688      1.03973
     2.72188      1.03959
     2.74712      1.03943
     2.77259      1.03924
     2.79830      1.03904
     2.82424      1.03882
     2.85043      1.03859
     2.87685      1.03834
     2.90353      1.03807
     2.93045      1.03779
     2.95762      1.03749
     2.98504      1.03718
     3.01271      1.03686
