1.31291      1.09563
1.32509      1.09467
1.33737      1.09371
1.34977      1.09275
1.36229      1.09179
1.37492      1.09084
1.38766      1.08989
1.40053      1.08894
1.41352      1.08800
1.42662      1.08707
1.43985      1.08614
1.45320      1.08522
1.46667      1.08430
1.48027      1.08340
1.49399      1.08250
1.50785      1.08161
1.52182      1.08071
1.53593      1.07982
1.55018      1.07893
1.56455      1.07805
1.57905      1.07717
1.59369      1.07630
1.60847      1.07543
1.62338      1.07457
1.63843      1.07372
1.65362      1.07287
1.66896      1.07203
1.68443      1.07120
1.70005      1.07037
1.71581      1.06956
1.73172      1.06876
1.74777      1.06796
1.76398      1.06717
1.78033      1.06638
1.79684      1.06559
1.81350      1.06481
1.83031      1.06403
1.84728      1.06326
1.86441      1.06249
1.88169      1.06174
1.89914      1.06098
1.91675      1.06024
1.93452      1.05950
1.95246      1.05876
1.97056      1.05804
1.98883      1.05732
2.00727      1.05661
2.02588      1.05590
2.04466      1.05522
2.06362      1.05454
2.08275      1.05386
2.10206      1.05318
2.12155      1.05251
2.14122      1.05185
2.16107      1.05119
2.18111      1.05055
2.20133      1.04990
2.22174      1.04926
2.24234      1.04863
2.26313      1.04801
2.28411      1.04739
2.30529      1.04677
2.32666      1.04617
2.34823      1.04557
2.37001      1.04498
2.39198      1.04439
2.41416      1.04381
2.43654      1.04323
2.45913      1.04266
2.48193      1.04210
2.50494      1.04154
2.52817      1.04099
2.55161      1.04044
2.57526      1.03990
2.59914      1.03937
2.62324      1.03884
2.64756      1.03832
2.67211      1.03780
2.69688      1.03729
2.72188      1.03678
2.74712      1.03628
2.77259      1.03579
2.79830      1.03530
2.82424      1.03482
2.85043      1.03434
2.87685      1.03386
2.90353      1.03340
2.93045      1.03293
2.95762      1.03248
2.98504      1.03203
3.01271      1.03158
3.04065      1.03114
3.06884      1.03070
3.09729      1.03028
3.12601      1.02985
3.15499      1.02943
3.18424      1.02901
3.21376      1.02860
3.24356      1.02820
3.27363      1.02779
3.30399      1.02740
3.33462      1.02700
3.36553      1.02662
3.39674      1.02623
3.42823      1.02586
3.46002      1.02548
3.49210      1.02511
3.52447      1.02475
3.55715      1.02439
3.59013      1.02404
3.62342      1.02368
3.65701      1.02334
3.69092      1.02299
3.72514      1.02265
3.75967      1.02232
3.79453      1.02199
3.82971      1.02166
3.86522      1.02134
3.90106      1.02102
3.93723      1.02071
3.97373      1.02039
4.01057      1.02009
4.04776      1.01978
4.08529      1.01949
4.12316      1.01919
4.16139      1.01890
4.19997      1.01861
4.23891      1.01833
4.27821      1.01805
4.31788      1.01777
4.35791      1.01750
4.39832      1.01722
4.43910      1.01696
4.48025      1.01669
4.52179      1.01643
4.56372      1.01618
4.60603      1.01592
4.64873      1.01567
4.69183      1.01543
4.73533      1.01518
4.77924      1.01494
4.82355      1.01470
4.86827      1.01447
4.91341      1.01424
4.95896      1.01401
5.00494      1.01378
5.05134      1.01356
5.09818      1.01334
5.14544      1.01312
5.19315      1.01291
5.24130      1.01270
5.28989      1.01249
5.33894      1.01229
5.38844      1.01208
5.43840      1.01188
5.48882      1.01168
5.53971      1.01149
5.59107      1.01130
5.64291      1.01111
5.69523      1.01092
5.74803      1.01074
5.80132      1.01056
5.85511      1.01038
5.90940      1.01020
5.96418      1.01003
6.01948      1.00985
6.07529      1.00968
6.13162      1.00952
6.18847      1.00935
6.24585      1.00919
6.30375      1.00903
6.36220      1.00887
6.42119      1.00872
6.48072      1.00856
6.54081      1.00841
6.60145      1.00826
6.66265      1.00811
6.72443      1.00797
6.78677      1.00782
6.84970      1.00768
6.91320      1.00754
6.97730      1.00740
7.04199      1.00727
7.10728      1.00714
7.17318      1.00700
7.23968      1.00687
7.30680      1.00674
7.37455      1.00662
7.44292      1.00649
7.51193      1.00637
7.58158      1.00625
7.65187      1.00613
7.72281      1.00601
7.79442      1.00590
7.86668      1.00578
7.93962      1.00567
8.01323      1.00556
8.08752      1.00545
8.16251      1.00534
8.23819      1.00524
8.31457      1.00513
8.39166      1.00503
8.46946      1.00493
8.54799      1.00483
8.62724      1.00473
8.70722      1.00463
8.78796      1.00453
8.86943      1.00444
8.95166      1.00435
9.03466      1.00425
9.11842      1.00416
9.20297      1.00408
9.28829      1.00399
9.37441      1.00390
9.46132      1.00381
9.54905      1.00373
9.63758      1.00365
9.72693      1.00357
9.81712      1.00348
9.90814      1.00340
10.0000      1.00333
